,FIPS,2000,2004,2008,2012,2016,party2000,party2004,party2008,party2012,party2016,Switch_2000_2004,Switch_2004_2008,Switch_2008_2012,Switch_2012_2016,county,state
183,12009.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Brevard,Florida
184,12013.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Calhoun,Florida
185,12015.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Charlotte,Florida
186,12017.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Citrus,Florida
187,12019.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Clay,Florida
188,12021.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Collier,Florida
189,12023.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Columbia,Florida
190,12027.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Desoto,Florida
191,12029.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Dixie,Florida
192,12031.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Duval,Florida
193,12033.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Escambia,Florida
194,12037.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Franklin,Florida
195,12041.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Gilchrist,Florida
196,12043.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Glades,Florida
197,12045.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Gulf,Florida
198,12047.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Hamilton,Florida
199,12049.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Hardee,Florida
200,12051.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Hendry,Florida
201,12055.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Highlands,Florida
202,12059.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Holmes,Florida
203,12061.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Indian River,Florida
204,12063.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Jackson,Florida
205,12067.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Lafayette,Florida
206,12069.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Lake,Florida
207,12071.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Lee,Florida
208,12075.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Levy,Florida
209,12077.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Liberty,Florida
210,12079.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Madison,Florida
211,12081.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Manatee,Florida
212,12083.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Marion,Florida
213,12085.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Martin,Florida
214,12089.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Nassau,Florida
215,12091.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Okaloosa,Florida
216,12093.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Okeechobee,Florida
217,12105.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Polk,Florida
218,12107.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Putnam,Florida
219,12109.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,St. Johns,Florida
220,12113.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Santa Rosa,Florida
221,12115.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Sarasota,Florida
222,12117.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Seminole,Florida
223,12119.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Sumter,Florida
224,12121.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Suwannee,Florida
225,12123.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Taylor,Florida
226,12125.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Union,Florida
227,12129.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Wakulla,Florida
228,12131.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Walton,Florida
229,12133.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Washington,Florida
230,13001.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Appling,Georgia
231,13003.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Atkinson,Georgia
232,13005.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Bacon,Georgia
233,13011.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Banks,Georgia
234,13013.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Barrow,Georgia
235,13015.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Bartow,Georgia
236,13017.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Ben Hill,Georgia
237,13019.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Berrien,Georgia
238,13023.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Bleckley,Georgia
239,13025.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Brantley,Georgia
240,13027.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Brooks,Georgia
241,13029.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Bryan,Georgia
242,13031.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Bulloch,Georgia
243,13035.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Butts,Georgia
244,13039.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Camden,Georgia
245,13043.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Candler,Georgia
246,13045.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Carroll,Georgia
247,13047.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Catoosa,Georgia
248,13049.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Charlton,Georgia
249,13055.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Chattooga,Georgia
250,13057.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Cherokee,Georgia
251,13065.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Clinch,Georgia
252,13069.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Coffee,Georgia
253,13071.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Colquitt,Georgia
254,13073.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Columbia,Georgia
255,13075.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Cook,Georgia
256,13077.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Coweta,Georgia
257,13079.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Crawford,Georgia
258,13081.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Crisp,Georgia
